Latest: Time (min),Latest: Q-S153 CO2 (%),Latest: Q-S102 Pres (kPa),Latest: Temp (캜),Latest: Q-S102 O2 (kPa),Latest: Q-G265 Potential (V),Latest: Q-G265 Flow (mL/min),Latest: S129 V (V),Latest: Q-S102 O2 (Pcor) (%),Latest: S129 CH4 (ppm),Latest: Sin,Latest: Square,Latest: Mode,Latest: Channel,Latest: bit0,Latest: bit1,Latest: bit2,Latest: ManualCh,Latest: Manbit0,Latest: Manbit1,Latest: Manbit2,Latest: Graybit0,Latest: Graybit1,Latest: Graybit2,Latest: Mangray0,Latest: Mangray1,Latest: Mangray2,Latest: FlagEv,Latest: FlagRef,Latest: FlagCycle,Latest: SampleTime (min),Latest: NoEventPts,Latest: CycleNo,Latest: NoDwellPts,Latest: CO2Event (%),Latest: CO2RefEvent (%),Latest: CO2Ref (%),Latest: difCO2 (%),Latest: O2Event (%),Latest: O2RefEvent (%),Latest: O2Ref (ppm),Latest: difO2 (%),Latest: CH4Event (ppm),Latest: CH4RefEvent (ppm),Latest: CH4Ref (ppm),Latest: difCH4 (ppm),Latest: TempEvent (캜),Latest: VCO2 (킠/h),Latest: VO2 (킠/h),Latest: RQ,Latest: VCO2Event (킠/h),Latest: VO2Event (킠/h),Latest: RQEvent,Latest: Flag1,Latest: Flag2,Latest: Flag3,Latest: Flag4,Latest: Flag5,Latest: Flag6,Latest: Flag7,Latest: Flag8,Latest: VCO2(1) (킠/h),Latest: VO2(1) (킠/h),Latest: RQ(1),Latest: difCH4(1) (ppm),Latest: VCO2(2) (킠/h),Latest: VO2(2) (킠/h),Latest: RQ(2),Latest: difCH4(2) (ppm),Latest: VCO2(3) (킠/h),Latest: VO2(3) (킠/h),Latest: RQ(3),Latest: difCH4(3) (ppm),Latest: VCO2(4) (킠/h),Latest: VO2(4) (킠/h),Latest: RQ(4),Latest: difCH4(4) (ppm),Latest: VCO2(5) (킠/h),Latest: VO2(5) (킠/h),Latest: RQ(5),Latest: difCH4(5) (ppm),Latest: VCO2(6) (킠/h),Latest: VO2(6) (킠/h),Latest: RQ(6),Latest: difCH4(6) (ppm),Latest: VCO2(7) (킠/h),Latest: VO2(7) (킠/h),Latest: RQ(7),Latest: difCH4(7) (ppm),Latest: VCO2(8) (킠/h),Latest: VO2(8) (킠/h),Latest: RQ(8),Latest: difCH4(8) (ppm),Latest: CH4 cal,Latest: CH4 V,Latest: smoothAveVO2,Latest: smoothSGVO2,Latest: CC
10.66666667,0.434039627,79.40849293,23.66421977,16.09411975,1.203460693,205.2622075,1.33354187,20.26750434,3.974629698,0.79335334,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055765807,0.37827382,,,20.88150955,-0.614005208,,,3.63040939,0.344220308,,46603.37249,-83281.58106,0.559587989,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85047.04039,-85047.04039,0.166666667
10.83333333,0.439131866,79.40849293,23.66276755,16.09577832,1.203079224,205.1653411,1.332397461,20.269593,3.931827031,0.707106781,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055777477,0.383354389,,,20.88143975,-0.611846754,,,3.642093868,0.289733163,,47206.30034,-82741.35378,0.570528499,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85341.0304,-85341.0304,0.166666667
11,0.450742172,79.40650266,23.6671242,16.08665619,1.204223633,205.4559751,1.332397461,20.25861315,3.931925579,0.608761429,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055789147,0.394953025,,,20.88136995,-0.622756803,,,3.653778345,0.278147234,,48702.93346,-84181.05011,0.578549845,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86472.25176,-86472.25176,0.166666667
11.16666667,0.466629959,79.40202457,23.672933,16.06675336,1.207351685,206.2509092,1.33392334,20.23468979,3.989222203,0.5,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055800817,0.410829143,,,20.88130015,-0.646610364,,,3.665462823,0.323759379,,50856.60302,-87719.16545,0.579766152,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88121.4678,-88121.4678,0.166666667
11.33333333,0.481091919,79.39903917,23.67583737,16.04311874,1.199798584,204.332771,1.334686279,20.20568374,4.017910706,0.382683432,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055812486,0.425279433,,,20.88123035,-0.675546617,,,3.677147301,0.340763405,,52156.23016,-90919.63762,0.57365198,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90170.26638,-90170.26638,0.166666667
11.5,0.485980469,79.40500996,23.6845504,16.02860626,1.20300293,205.1459692,1.332855225,20.18588785,3.949121312,0.258819045,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055824156,0.430156313,,,20.88116055,-0.6952727,,,3.688831778,0.260289533,,52965.10689,-94191.86178,0.562310861,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92184.23576,-92184.23576,0.166666667
11.66666667,0.486795227,79.4074978,23.690359,16.02985019,1.207351685,206.2509092,1.334915161,20.18682194,4.026043351,0.130526192,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055835826,0.430959401,,,20.88109076,-0.694268813,,,3.700516256,0.325527096,,53349.64479,-94515.90556,0.564451501,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93862.46214,-93862.46214,0.166666667
11.83333333,0.493007759,79.39754647,23.69761966,16.02777698,1.221694946,209.9059739,1.337814331,20.18674089,4.134996329,3.67E-16,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055847495,0.437160264,,,20.88102096,-0.694280069,,,3.712200734,0.422795596,,55075.60531,-95986.50894,0.573784857,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94818.81216,-94818.81216,0.166666667
12,0.494128052,79.39207324,23.69907177,16.01492307,1.201629639,204.797355,1.335296631,20.17194212,4.041096051,-0.130526192,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055859165,0.438268887,,,20.88095116,-0.709009034,,,3.723885211,0.31721084,,53872.35819,-95901.96479,0.561744051,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95120.58528,-95120.58528,0.166666667
12.16666667,0.488628433,79.39058054,23.69907177,16.01658163,1.206893921,206.1345285,1.335296631,20.17441052,4.041172031,-0.258819045,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055870835,0.432757598,,,20.88088136,-0.706470837,,,3.735569689,0.305602343,,53542.67353,-96311.2155,0.55593394,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94780.13018,-94780.13018,0.166666667
12.33333333,0.484350952,79.39406351,23.70633231,16.02238663,1.198272705,203.9458227,1.335296631,20.1808371,4.040994748,-0.382683432,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055882505,0.428468448,,,20.88081156,-0.699974456,,,3.747254166,0.293740582,,52449.16578,-94422.33208,0.555474162,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94288.12768,-94288.12768,0.166666667
12.5,0.479869781,79.39356594,23.72230512,16.02943555,1.198806763,204.0812334,1.333084106,20.18984203,3.958252693,-0.5,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055894174,0.423975607,,,20.88074176,-0.69089973,,,3.758938644,0.199314048,,51933.53744,-93225.73,0.557073004,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93555.18352,-93555.18352,0.166666667
12.66666667,0.473148026,79.39754647,23.73972944,16.04228946,1.203842163,205.3590855,1.338653564,20.20501914,4.166389279,-0.608761429,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055905844,0.417242182,,,20.88067196,-0.675652825,,,3.770623122,0.395766158,,51428.47427,-91653.92748,0.561115881,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92878.29408,-92878.29408,0.166666667
12.83333333,0.473962784,79.40202457,23.74989336,16.0427041,1.20803833,206.4255116,1.336746216,20.20440183,4.094810715,-0.707106781,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055917514,0.41804527,,,20.88060216,-0.676200338,,,3.782307599,0.312503116,,51794.99426,-92189.30737,0.561832991,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92586.06969,-92586.06969,0.166666667
13,0.478953178,79.40550753,23.76005709,16.04726517,1.211090088,207.2019779,1.335754395,20.20925962,4.057534065,-0.79335334,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055929183,0.423023995,,,20.88053237,-0.671272748,,,3.793992077,0.263541988,,52608.09661,-91598.41233,0.574334154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92965.26239,-92965.26239,0.166666667
13.16666667,0.488017365,79.40401483,23.76731677,16.03731375,1.198577881,204.0231974,1.329345703,20.19710689,3.81790189,-0.866025404,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055940853,0.432076511,,,20.88046257,-0.683355675,,,3.805676555,0.012225335,,52909.37665,-91770.14511,0.576542367,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93749.53565,-93749.53565,0.166666667
13.33333333,0.507367874,79.40351727,23.77457635,16.01989877,1.198883057,204.1005796,1.331253052,20.1753012,3.889268062,-0.923879533,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055952523,0.451415351,,,20.88039277,-0.705091566,,,3.817361032,0.07190703,,55297.853,-94544.17104,0.584889078,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94778.59017,-94778.59017,0.166666667
13.5,0.525496246,79.40351727,23.7847396,16.00206915,1.201324463,204.7199057,1.337432861,20.15284676,4.120416946,-0.965925826,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055964193,0.469532054,,,20.88032297,-0.727476213,,,3.82904551,0.291371437,,57691.25633,-97718.92364,0.590379572,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96075.16967,-96075.16967,0.166666667
13.66666667,0.531301399,79.40202457,23.78909522,15.99584952,1.198501587,204.003853,1.343688965,20.14539252,4.35450138,-0.991444861,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055975862,0.475325537,,,20.88025317,-0.73486065,,,3.840729987,0.513771393,,58198.71688,-98332.35948,0.59185722,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97555.33882,-97555.33882,0.166666667
13.83333333,0.537310242,79.401527,23.79054708,15.99875201,1.197433472,203.7330806,1.344070435,20.14917423,4.368797475,-1,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055987532,0.48132271,,,20.88018337,-0.731009144,,,3.852414465,0.51638301,,58853.8938,-97413.28448,0.60416702,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98674.34052,-98674.34052,0.166666667
14,0.551568512,79.40252213,23.7963545,15.98216632,1.198120117,203.9071381,1.340179443,20.12803358,4.223202712,-0.991444861,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.055999202,0.49556931,,,20.88011357,-0.752079989,,,3.864098943,0.359103769,,60647.63605,-100294.708,0.604694278,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98963.60865,-98963.60865,0.166666667
14.16666667,0.552077736,79.4045124,23.80506552,15.9751174,1.20262146,205.0491168,1.338577271,20.11865185,4.16317012,-0.965925826,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056010871,0.496066864,,,20.88004377,-0.761391925,,,3.87578342,0.2873867,,61049.11675,-102288.199,0.596834409,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98707.9649,-98707.9649,0.166666667
14.33333333,0.53832869,79.4030197,23.80942097,15.98714203,1.198272705,203.9458227,1.337814331,20.13417385,4.134711305,-0.923879533,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056022541,0.482306148,,,20.87997397,-0.745800124,,,3.887467898,0.247243407,,59036.64782,-99770.72644,0.591723143,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98034.53398,-98034.53398,0.166666667
14.5,0.528449745,79.40102943,23.81232459,16.0074595,1.189498901,201.7244926,1.342544556,20.16026696,4.311749265,-0.866025404,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056034211,0.472415534,,,20.87990418,-0.719637215,,,3.899152376,0.41259689,,57195.42778,-94997.63483,0.602072124,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97245.92266,-97245.92266,0.166666667
14.66666667,0.519080025,79.40053187,23.8239389,16.01119128,1.194152832,202.9019943,1.34437561,20.16509324,4.380267418,-0.79335334,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056045881,0.463034144,,,20.87983438,-0.714741137,,,3.910836853,0.469430565,,56387.49534,-95100.16689,0.592927407,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96198.68037,-96198.68037,0.166666667
14.83333333,0.510830597,79.40102943,23.82539067,16.01865485,1.200180054,204.4295372,1.348800659,20.17436671,4.545759171,-0.707106781,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.05605755,0.454773047,,,20.87976458,-0.705397872,,,3.922521331,0.623237841,,55798.64911,-94635.03933,0.589619337,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94842.56107,-94842.56107,0.166666667
15,0.500951653,79.401527,23.8282942,16.01906949,1.197128296,203.6557339,1.351242065,20.17476249,4.637051052,-0.608761429,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.05606922,0.444882433,,,20.87969478,-0.704932286,,,3.934205808,0.702845244,,54379.52176,-94523.82777,0.575299615,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94011.1243,-94011.1243,0.166666667
15.16666667,0.494637276,79.401527,23.83264946,16.02611841,1.201095581,204.6618236,1.346282959,20.18364006,4.451556557,-0.5,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.05608089,0.438556386,,,20.87962498,-0.695984925,,,3.945890286,0.505666271,,53871.16789,-93807.09838,0.574276028,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93884.13381,-93884.13381,0.166666667
15.33333333,0.492498535,79.39903917,23.8413599,16.03689911,1.199417114,204.2360164,1.348342896,20.19785035,4.528750013,-0.382683432,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056092559,0.436405976,,,20.87955518,-0.681704834,,,3.957574764,0.571175249,,53494.7424,-91469.7361,0.58483543,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94397.18472,-94397.18472,0.166666667
15.5,0.506043892,79.39953674,23.84426334,16.02570377,1.200180054,204.4295372,1.344070435,20.18362377,4.368906985,-0.258819045,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056104229,0.449939663,,,20.87948538,-0.695861618,,,3.969259241,0.399647744,,55205.48813,-93312.98103,0.591616381,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95674.46723,-95674.46723,0.166666667
15.66666667,0.530079262,79.39953674,23.84571506,16.01077664,1.198501587,204.003853,1.34262085,20.16482375,4.314684158,-0.130526192,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,0.166666667,,1,,,,0.056115899,0.473963363,,,20.87941558,-0.714591833,,,3.980943719,0.33374044,,58030.73016,-95240.27742,0.609308706,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97137.84746,-97137.84746,0.166666667
15.83333333,0.551161133,79.401527,23.85442528,15.98216632,1.201553345,204.777992,1.34262085,20.12828585,4.314576007,-4.90E-16,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,,,0.166666667,30,1,48,0.503416296,,0.056127569,0.495033564,20.17758479,,20.87934579,-0.751059939,4.179157986,,3.992628197,0.321947811,23.7663454,60840.83378,-100581.6305,0.604890112,60840.83378,-100581.6305,0.604890112,,1,,,,,,,,,,,60840.83378,-100581.6305,0.604890112,0.321947811,,,,,,,,,,,,,,,,,,,,,,,,,,,-98656.97055,-98656.97055,0.166666667
16,0.560734543,79.401527,23.85007019,15.96350742,1.203155518,205.1847134,1.342544556,20.10478642,4.311722246,0.130526192,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056139238,0.504595305,,,20.87927599,-0.774489569,,,4.004312674,0.307409572,,62139.78865,-104116.3459,0.596830288,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100054.7629,-100054.7629,0.166666667
16.16666667,0.552790649,79.4045124,23.85297359,15.96226349,1.187667847,201.2616901,1.341247559,20.10246396,4.263048016,0.258819045,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056150908,0.496639741,,,20.87920619,-0.776742226,,,4.015997152,0.247050864,,59991.71425,-102722.9854,0.584014513,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100921.2084,-100921.2084,0.166666667
16.33333333,0.542096947,79.40351727,23.85732866,15.97138562,1.185684204,200.7606248,1.342544556,20.11420422,4.311614172,0.382683432,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056162578,0.485934369,,,20.87913639,-0.764932169,,,4.027681629,0.283932542,,58552.75652,-101009.4952,0.579675766,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101019.9535,-101019.9535,0.166666667
16.5,0.536495483,79.40252213,23.85442528,15.97967847,1.187057495,201.1074825,1.33895874,20.12490037,4.1775431,0.5,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056174247,0.480321236,,,20.87906659,-0.754166225,,,4.039366107,0.138176993,,57976.26817,-99720.8309,0.581385731,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97573.32564,-97573.32564,0.166666667
16.66666667,0.528653435,79.40202457,23.84716677,15.97843454,1.189193726,201.6473402,1.336517334,20.12345986,4.086249484,0.608761429,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056185917,0.472467518,,,20.87899679,-0.755536934,,,4.051050585,0.035198899,,57182.32276,-100448.8375,0.569268139,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91376.11199,-91376.11199,0.166666667
16.83333333,0.475694145,79.401527,23.84716677,15.99999594,1.187210083,201.1460316,1.336593628,20.15074086,4.089128852,0.707106781,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056197587,0.419496558,,,20.87892699,-0.728186137,,,4.062735062,0.02639379,,50648.96544,-97714.11886,0.518338251,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83561.56338,-83561.56338,0.166666667
17,0.384237526,79.40053187,23.84716677,16.15299896,1.187286377,201.1653068,1.341018677,20.34369113,4.254700341,0.79335334,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056209257,0.328028269,,,20.87885719,-0.535166059,,,4.07441954,0.180280801,,39606.78966,-71191.58305,0.556340904,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74749.19371,-74749.19371,0.166666667
17.16666667,0.338509216,79.39953674,23.84861848,16.24214706,1.185073853,200.6065145,1.343765259,20.45622397,4.357491653,0.866025404,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056220926,0.28228829,,,20.87878739,-0.422563427,,,4.086104018,0.271387636,,33986.80901,-55316.81259,0.614402881,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66165.98367,-66165.98367,0.166666667
17.33333333,0.323843567,79.4000343,23.85152189,16.27490381,1.187667847,201.2616901,1.34513855,20.49735111,4.408833019,0.923879533,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056232596,0.267610971,,,20.8787176,-0.381366491,,,4.097788495,0.311044523,,32323.62198,-49677.57296,0.650668301,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58399.46379,-58399.46379,0.166666667
17.5,0.318547638,79.39903917,23.85442528,16.27448917,1.188354492,201.4352095,1.346588135,20.49708578,4.463111443,0.965925826,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056244266,0.262303372,,,20.8786478,-0.381562018,,,4.109472973,0.35363847,,31710.38318,-49919.53038,0.635229998,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52343.63484,-52343.63484,0.166666667
17.66666667,0.31539045,79.4000343,23.85297359,16.28112344,1.19102478,202.1103671,1.343841553,20.5051844,4.360318162,0.991444861,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056255935,0.259134514,,,20.878578,-0.373393603,,,4.12115745,0.239160711,,31432.05338,-48936.29392,0.642305554,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49677.72852,-49677.72852,0.166666667
17.83333333,0.311011124,79.4000343,23.85007019,16.28319666,1.172332764,197.396313,1.338424683,20.50779549,4.157697289,1,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056267605,0.254743519,,,20.8785082,-0.370712707,,,4.132841928,0.024855361,,30178.98288,-47530.80784,0.634935198,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48533.16988,-48533.16988,0.166666667
18,0.308566849,79.39804404,23.84716677,16.28734308,1.212539673,207.5710598,1.338806152,20.51353188,4.172070943,0.991444861,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056279275,0.252287574,,,20.8784384,-0.364906517,,,4.144526406,0.027544537,,31428.44866,-49147.53516,0.639471513,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48045.90672,-48045.90672,0.166666667
18.16666667,0.304594902,79.3985416,23.85152189,16.28817236,1.208114624,206.4449142,1.340332031,20.51444779,4.229122173,0.965925826,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056290945,0.248303957,,,20.8783686,-0.363920812,,,4.156210883,0.07291129,,30764.71047,-48856.76934,0.62969187,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47391.11222,-47391.11222,0.166666667
18.33333333,0.303983833,79.39555621,23.84571506,16.29687985,1.181259155,199.6440044,1.336898804,20.52618639,4.100852272,0.923879533,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056302614,0.247681219,,,20.8782988,-0.352112413,,,4.167895361,-0.067043089,,29675.88141,-45479.21642,0.652515231,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46880.34077,-46880.34077,0.166666667
18.5,0.301743248,79.39555621,23.84861848,16.29563593,1.183319092,200.1636144,1.340179443,20.52461964,4.223573243,0.866025404,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056314284,0.245428964,,,20.878229,-0.35360936,,,4.179579839,0.043993404,,29482.88149,-45896.16653,0.642382223,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46317.2699,-46317.2699,0.166666667
18.66666667,0.302150627,79.39605377,23.85152189,16.29978235,1.18522644,200.6450393,1.344299316,20.52971347,4.377660516,0.79335334,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056325954,0.245824673,,,20.87815921,-0.348445732,,,4.191264316,0.1863962,,29601.05548,-45208.30242,0.654770338,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46108.16301,-46108.16301,0.166666667
18.83333333,0.305002281,79.39505864,23.84426334,16.29978235,1.209487915,206.7942404,1.344909668,20.52997079,4.400547337,0.707106781,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056337623,0.248664658,,,20.87808941,-0.348118615,,,4.202948794,0.197598543,,30860.3995,-46449.51478,0.664385831,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46476.71901,-46476.71901,0.166666667
19,0.319056862,79.39406351,23.84426334,16.30144092,1.177139282,198.6058099,1.34727478,20.53231715,4.489077415,0.608761429,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056349293,0.262707569,,,20.87801961,-0.345702457,,,4.214633271,0.274444144,,31310.71946,-43804.78653,0.714778497,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47369.39559,-47369.39559,0.166666667
19.16666667,0.34859185,79.39655134,23.84571506,16.27407452,1.181259155,199.6440044,1.349868774,20.4972058,4.585970724,0.5,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056360963,0.292230887,,,20.87794981,-0.380744011,,,4.226317749,0.359652975,,35011.25915,-48405.68358,0.723288188,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48626.24804,-48626.24804,0.166666667
19.33333333,0.363461189,79.39605377,23.8413599,16.25541562,1.18560791,200.7413594,1.34979248,20.4738332,4.583145505,0.382683432,1,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,0.166666667,,1,,,,0.056372633,0.307088557,,,20.87788001,-0.404046807,,,4.238002227,0.345143279,,36993.80414,-51746.83747,0.714899807,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50526.72944,-50526.72944,0.166666667
