"","time.min","Time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.A.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.A.C","VCO2.uL.h","VO2.uL.h","RQ","VCO2Event.uL.h","VO2Event.uL.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.uL.h","VO2.1.uL.h","RQ.1","difCH4.1.ppm","VCO2.2.uL.h","VO2.2.uL.h","RQ.2","difCH4.2.ppm","VCO2.3.uL.h","VO2.3.uL.h","RQ.3","difCH4.3.ppm","VCO2.4.uL.h","VO2.4.uL.h","RQ.4","difCH4.4.ppm","VCO2.5.uL.h","VO2.5.uL.h","RQ.5","difCH4.5.ppm","VCO2.6.uL.h","VO2.6.uL.h","RQ.6","difCH4.6.ppm","VCO2.7.uL.h","VO2.7.uL.h","RQ.7","difCH4.7.ppm","VCO2.8.uL.h","VO2.8.uL.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC","SourceFile","channel","ID","Mass","Cumulative"
"1778",1778,63,0.389533454895,79.1940418854,24.8567921573,16.1762189331,1.1604309082,194.409405118,1.43104553223,20.4260554809,7.64205508792,-0.608761428988,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0259695499758,0.363563904919,NA,NA,20.93466236,-0.508606879109,NA,NA,7.57098570247,0.0710693854515,NA,42412.5380382,-63806.4364473,0.664706264756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63651.8523236,-63651.8523236,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1779",1779,63.1666666667,0.383015388489,79.1940418854,24.862591109,16.1803653564,1.15913391113,194.084601931,1.42730712891,20.4312912578,7.5018544163,-0.500000000023,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0259090531111,0.357106335378,NA,NA,20.9345416989,-0.503250441116,NA,NA,7.58640700426,-0.0845525879625,NA,41589.7127833,-63109.9914776,0.65900361907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62865.8680691,-62865.8680691,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1780",1780,63.3333333333,0.376701011658,79.1925491867,24.8669403036,16.1845117798,1.15585327148,193.263650132,1.42364501953,20.4369122424,7.36465379627,-0.382683432365,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0258485562464,0.350852455412,NA,NA,20.9344210377,-0.497508795327,NA,NA,7.60182830605,-0.237174509781,NA,40688.6103849,-62192.9480395,0.654231897145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62023.0488758,-62023.0488758,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1781",1781,63.5,0.373441978455,79.1915540543,24.8698397576,16.1911460571,1.15341186523,192.653276405,1.42463684082,20.4455465617,7.40194360668,-0.258819045077,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0257880593816,0.347653919073,NA,NA,20.9343003766,-0.48875381487,NA,NA,7.61724960785,-0.215306001166,NA,40190.2048906,-60814.4322591,0.660866235162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61284.3003976,-61284.3003976,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1782",1782,63.6666666667,0.368349739075,79.1960321503,24.8712894818,16.1957071228,1.15592956543,193.282732113,1.42593383789,20.4501496894,7.4501648948,-0.130526192246,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0257275625169,0.342622176558,NA,NA,20.9341797154,-0.484030026008,NA,NA,7.63267090964,-0.182506014849,NA,39737.9882029,-60474.7392403,0.657100612621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60572.9119849,-60572.9119849,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1783",1783,63.8333333333,0.365192550659,79.1995151138,24.8727392043,16.2019267578,1.1531829834,192.596078699,1.42135620117,20.4571034741,7.27817483032,-1.95943487864e-15,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,1,NA,NA,0.1666666666,30,1,48,0.43917260437,NA,0.0256670656522,0.339525485007,20.3543171017,NA,20.9340590542,-0.476955580168,7.12973498517,NA,7.64809221143,-0.369917381111,24.8194844393,39238.8413844,-59320.6568864,0.661470109132,39238.8413844,-59320.6568864,0.661470109132,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39238.8413844,-59320.6568864,0.661470109132,-0.369917381111,NA,NA,-59867.7280682,-59867.7280682,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 8","Rusty14",34,15
"1784",1784,64,0.361526138306,79.1985199814,24.8814375011,16.2035853271,1.16020202637,194.352076997,1.42379760742,20.4594547107,7.36982072613,0.130526192246,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0256065687875,0.335919569519,NA,NA,20.9339383931,-0.47448368244,NA,NA,7.66351351323,-0.293692787104,NA,39176.1361085,-59608.2444019,0.657226806486,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59215.3076957,-59215.3076957,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1785",1785,64.1666666667,0.356230209351,79.1985199814,24.8886860325,16.2077317505,1.15921020508,194.103704225,1.42303466797,20.4646901916,7.3412099621,0.258819045077,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0255460719228,0.330684137428,NA,NA,20.9338177319,-0.469127540366,NA,NA,7.67893481503,-0.337724852928,NA,38516.3274521,-58904.5264421,0.653877210778,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58685.1386156,-58685.1386156,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1786",1786,64.3333333333,0.353887779236,79.1990175476,24.8973842116,16.2127074585,1.15852355957,193.931800584,1.42967224121,20.4708441601,7.59007592528,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0254855750581,0.328402204178,NA,NA,20.9336970708,-0.462852910675,NA,NA,7.69435611681,-0.104280191536,NA,38216.5645535,-57999.2131999,0.658915223932,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58166.2776512,-58166.2776512,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1787",1787,64.5,0.349813987732,79.1995151138,24.8988339019,16.2176831665,1.15829467773,193.874507869,1.43211364746,20.4769980513,7.68158153597,0.500000000023,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0254250781933,0.324388909539,NA,NA,20.9335764096,-0.456578358308,NA,NA,7.70977741861,-0.0281958826375,NA,37738.3527117,-57182.5206799,0.659963084226,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55366.6225385,-55366.6225385,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1788",1788,64.6666666667,0.347675247192,79.1985199814,24.9017332773,16.2172685242,1.15791320801,193.77902946,1.43356323242,20.4767317975,7.73603850718,0.608761428988,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0253645813286,0.322310665863,NA,NA,20.9334557485,-0.456723950937,NA,NA,7.72519872041,0.0108397867676,NA,37478.191752,-57239.7133198,0.654758550984,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49253.9375186,-49253.9375186,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1789",1789,64.8333333333,0.301335868835,79.1995151138,24.9075320072,16.2259760132,1.15737915039,193.645379524,1.43852233887,20.4874688815,7.9219089352,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0253040844639,0.276031784371,NA,NA,20.9333350873,-0.445866205853,NA,NA,7.7406200222,0.181288913009,NA,32076.3596754,-57028.2704518,0.562464185241,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41296.7717519,-41296.7717519,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1790",1790,65,0.174131729126,79.2000126801,24.9089816853,16.3673690491,1.15699768066,193.549929456,1.43203735352,20.6658667028,7.6786722549,0.793353340307,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0252435875992,0.148888141527,NA,NA,20.9332144261,-0.267347723309,NA,NA,7.75604132399,-0.0773690690924,NA,17293.8453834,-34689.2169925,0.498536631343,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31794.3966414,-31794.3966414,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1791",1791,65.1666666667,0.0779902496338,79.1965297165,24.9133307092,16.5191281433,1.15707397461,193.569018525,1.4298248291,20.8583989759,7.59603665186,0.866025403771,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0251830907345,0.0528071588993,NA,NA,20.933093765,-0.074694789133,NA,NA,7.77146262579,-0.175425973925,NA,6133.73795972,-9348.17285755,0.656142976086,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22096.83563,-22096.83563,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1792",1792,65.3333333333,0.0452980728149,79.1895637894,24.9147803804,16.5564459534,1.15646362305,193.416319208,1.43493652344,20.9073584462,7.78841863881,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0251225938698,0.0201754789451,NA,NA,20.9329731038,-0.0256146576723,NA,NA,7.78688392758,0.00153471123576,NA,2341.51866339,-3139.68982389,0.74578025051,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13394.3795071,-13394.3795071,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1793",1793,65.5,0.0374560241699,79.1905589218,24.9133307092,16.5684705811,1.15623474121,193.35906476,1.43714904785,20.9222801388,7.8713003242,0.965925826296,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.025062097005,0.0123939271649,NA,NA,20.9328524427,-0.010572303875,NA,NA,7.80230522937,0.0689950948232,NA,1437.83394711,-1170.59962256,1.22828840826,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6089.78689831,-6089.78689831,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1794",1794,65.6666666667,0.0330766983032,79.1890662231,24.9147803804,16.5680559387,1.1563873291,193.397233918,1.44233703613,20.9221509091,8.06602511901,0.99144486137,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0250016001403,0.00807509816289,NA,NA,20.9327317815,-0.0105808724222,NA,NA,7.81772653117,0.248298587835,NA,937.093666946,-1304.76593946,0.718208253763,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2087.95937576,-2087.95937576,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1795",1795,65.8333333333,0.0314471817017,79.1880710907,24.9133307092,16.5717877197,1.15585327148,193.263650132,1.44645690918,20.9271263859,8.22064499486,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0249411032756,0.00650607842608,NA,NA,20.9326111204,-0.00548473446865,NA,NA,7.83314783296,0.387497161904,NA,754.403547622,-604.645412319,1.24767927161,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1016.32876011,-1016.32876011,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1796",1796,66,0.0297158203125,79.1900613556,24.9133307092,16.5730316467,1.15592956543,193.282732113,1.45164489746,20.9281712414,8.41501236454,0.99144486137,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0248806064109,0.00483521390161,NA,NA,20.9324904592,-0.00431921776396,NA,NA,7.84856913476,0.566443229787,NA,560.72312713,-485.055995036,1.15599669496,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-761.60683762,-761.60683762,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1797",1797,66.1666666667,0.0296139755249,79.1925491867,24.9147803804,16.5734462891,1.15600585938,193.301814567,1.45088195801,20.9280373713,8.38613508607,0.965925826296,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0248201095462,0.00479386597873,NA,NA,20.932369798,-0.00433242671668,NA,NA,7.86399043655,0.522144649515,NA,555.984515502,-488.311148166,1.13858657045,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-761.238255352,-761.238255352,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1798",1798,66.3333333333,0.0284936828613,79.1890662231,24.9191293835,16.5730316467,1.15585327148,193.263650132,1.44683837891,20.9284342361,8.23484877982,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0247596126815,0.00373407017983,NA,NA,20.9322491369,-0.00381490076622,NA,NA,7.87941173834,0.355437041484,NA,432.998339818,-444.850370412,0.973357264865,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-824.532875405,-824.532875405,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1799",1799,66.5,0.027067855835,79.1920516205,24.9234783713,16.5697145081,1.15577697754,193.244568626,1.44554138184,20.9234565452,8.18589606911,0.866025403771,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0246991158167,0.00236874001825,NA,NA,20.9321284757,-0.00867193048925,NA,NA,7.89483304014,0.291063028971,NA,274.828150869,-1198.96040605,0.229222040597,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-879.503235128,-879.503235128,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1800",1800,66.6666666667,0.026558631897,79.191056488,24.9234783713,16.5692998657,1.15547180176,193.168247324,1.44187927246,20.9231958766,8.04865432377,0.793353340307,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.024638618952,0.00192001294498,NA,NA,20.9320078146,-0.00881193801458,NA,NA,7.91025434193,0.138399981838,NA,222.728081295,-1232.77659213,0.180671893608,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-883.711937842,-883.711937842,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1801",1801,66.8333333333,0.0257438735962,79.1935443192,24.9263776879,16.5680559387,1.15585327148,193.263650132,1.44142150879,20.9209678404,8.03123394178,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0245781220873,0.00116575150888,NA,NA,20.9318871534,-0.0109193130062,NA,NA,7.92567564372,0.10555829806,NA,135.456346619,-1565.59747167,0.086520545076,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-871.114128051,-871.114128051,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1802",1802,67,0.0264567871094,79.1940418854,24.9249280304,16.5738609314,1.15570068359,193.22548759,1.43775939941,20.9281664843,7.89384404893,0.608761428988,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0245176252226,0.0019391618868,NA,NA,20.9317664923,-0.00360000798669,NA,NA,7.94109694552,-0.0472528965891,NA,224.864497939,-468.342000699,0.480128832356,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-778.040049237,-778.040049237,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1803",1803,67.1666666667,0.0257438735962,79.1940418854,24.9292769977,16.5751048584,1.15562438965,193.20640703,1.4429473877,20.9297372173,8.08840824662,0.500000000023,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0244571283579,0.00128674523833,NA,NA,20.9316458311,-0.00190861376606,NA,NA,7.95651824732,0.131889999304,NA,149.18208124,-240.337960177,0.620717930411,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-709.804342875,-709.804342875,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1804",1804,67.3333333333,0.026558631897,79.1965297165,24.9263776879,16.5738609314,1.15547180176,193.168247324,1.44538879395,20.9275090597,8.17971090843,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666666,NA,1,NA,NA,NA,0.0243966314932,0.00216200040382,NA,NA,20.9315251699,-0.0040161102287,NA,NA,7.9719395491,0.207771359323,NA,250.63031112,-522.358891608,0.479804814556,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-628.80008306,-628.80008306,0.1666666666,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1805",1805,67.5,0.0264567871094,79.1945394516,24.9263776879,16.5746902161,1.15585327148,193.263650132,1.4478302002,20.9290821449,8.27147552256,0.258819045077,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0243361346284,0.00212065248095,NA,NA,20.9314045088,-0.00232236388653,NA,NA,7.9873608509,0.284114671656,NA,245.912714337,-275.489045726,0.892640626379,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-595.866638547,-595.866638547,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
"1806",1806,67.6666666667,0.0256420288086,79.1945394516,24.93072665,16.5701291504,1.15539550781,193.149168179,1.43569946289,20.9233228265,7.81654150741,0.130526192246,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1666666667,NA,1,NA,NA,NA,0.0242756377637,0.00136639104488,NA,NA,20.9312838476,-0.0079610211513,NA,NA,8.0027821527,-0.186240645291,NA,158.53585738,-1124.91266394,0.140931702933,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-634.818104304,-634.818104304,0.1666666667,"./data-raw/AZ_22_APR_2018.csv","./data-raw/AZ_22_APR_2018.csv 1","Ref22Apr",0,8
